"group1","group2","p_value","enzID","test","p_adj_method"
"t9","t1",1.55484936443617e-20,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.0304386328547973,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t2",3.56910384455081e-11,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t3",0.00013116392229304,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t4",6.53899141529515e-06,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH33","pairwise.wilcox.test","Bonferroni"
"t9","t8",0.424141788653597,"GH33","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t10","t0",7.46583508546182e-15,"GH35","pairwise.wilcox.test","Bonferroni"
"t10","t1",1.40570094334662e-11,"GH35","pairwise.wilcox.test","Bonferroni"
"t2","t0",0.00261631508428931,"GH35","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t2","t10",6.62659694382786e-09,"GH35","pairwise.wilcox.test","Bonferroni"
"t3","t0",0.00283034131671964,"GH35","pairwise.wilcox.test","Bonferroni"
"t3","t1",0.144290041415176,"GH35","pairwise.wilcox.test","Bonferroni"
"t3","t10",2.75323934515711e-05,"GH35","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.0800654080997044,"GH35","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t4","t10",2.96776286403167e-12,"GH35","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t5","t0",0.000400107818943848,"GH35","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.000142304683111781,"GH35","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.0643384499518267,"GH35","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.510783015156228,"GH35","pairwise.wilcox.test","Bonferroni"
"t5","t4",0.00380038080115603,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t0",1.46105356123153e-06,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.000419550133978667,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t10",0.000395002454912877,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t2",0.375990092402374,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t4",0.00880655748795646,"GH35","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t0",1.52548331938947e-05,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.000407005331397309,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.0471966366516521,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.280386641996032,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t4",0.0120890800776587,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.000187557873642579,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.0254504276674015,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t10",1.21077285446149e-06,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t2",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t4",0.383593959880554,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t5",0.965189608153038,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t0",2.39145577756764e-07,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t1",3.8042913055086e-07,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.296950085431737,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t2",0.0057728712238649,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t3",0.295220264477206,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t4",6.51314899868589e-05,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH35","pairwise.wilcox.test","Bonferroni"
"t9","t8",0.402383310742886,"GH35","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t10","t0",9.24974470768056e-11,"GH36","pairwise.wilcox.test","Bonferroni"
"t10","t1",1.38349291483631e-09,"GH36","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t2","t10",3.33005150700719e-11,"GH36","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t3","t10",1.6199672742302e-09,"GH36","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.000117496483151491,"GH36","pairwise.wilcox.test","Bonferroni"
"t4","t1",0.00155307689500985,"GH36","pairwise.wilcox.test","Bonferroni"
"t4","t10",0.000503427986612484,"GH36","pairwise.wilcox.test","Bonferroni"
"t4","t2",0.000681862599077626,"GH36","pairwise.wilcox.test","Bonferroni"
"t4","t3",0.00461478547237743,"GH36","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t5","t10",0.269108202535449,"GH36","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t0",0.0269273718656152,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.141575148027338,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t10",5.96238402968644e-05,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t2",0.158953443798409,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t3",0.443655178551625,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t10",2.00469488259186e-06,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t4",0.531251724055745,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.000211150469258244,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.000818483693940004,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t10",0.00199059616867829,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t2",0.000733778734896864,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.00272255004018018,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t8","t7",0.281064336347073,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t0",0.0869869260538706,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t1",0.145607342665591,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.00220395625382294,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t2",0.301060507588213,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t3",0.3192731883593,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH36","pairwise.wilcox.test","Bonferroni"
"t1","t0",1.27287805074303e-08,"GH37","pairwise.wilcox.test","Bonferroni"
"t10","t0",2.225930370016e-11,"GH37","pairwise.wilcox.test","Bonferroni"
"t10","t1",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t2","t0",3.77305715560645e-14,"GH37","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t3","t0",1.56689608918309e-07,"GH37","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t4","t0",2.09028069252243e-18,"GH37","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t5","t0",6.09369073966027e-09,"GH37","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.00278669998023218,"GH37","pairwise.wilcox.test","Bonferroni"
"t5","t10",0.316622600047923,"GH37","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.0056434273247144,"GH37","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.0252172541173474,"GH37","pairwise.wilcox.test","Bonferroni"
"t5","t4",0.056417796415793,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t0",7.67484801317825e-14,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.930690522349954,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t6","t5",0.446410748743222,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t0",1.70252367842786e-11,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.490032016080807,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.708044100109712,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t0",8.24873148745211e-15,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.459112641669131,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t2",0.545736684702005,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t5",0.494988456576513,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t0",8.39476662214355e-10,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t5",0.675208184547331,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH37","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t10","t0",3.53109634968727e-19,"GH38","pairwise.wilcox.test","Bonferroni"
"t10","t1",1.4472948257681e-13,"GH38","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t2","t10",1.4147451612635e-16,"GH38","pairwise.wilcox.test","Bonferroni"
"t3","t0",0.000136928886439959,"GH38","pairwise.wilcox.test","Bonferroni"
"t3","t1",0.000756436381818874,"GH38","pairwise.wilcox.test","Bonferroni"
"t3","t10",0.00191743589145864,"GH38","pairwise.wilcox.test","Bonferroni"
"t3","t2",0.00236121311126453,"GH38","pairwise.wilcox.test","Bonferroni"
"t4","t0",1.97917278687037e-18,"GH38","pairwise.wilcox.test","Bonferroni"
"t4","t1",1.16616090209037e-11,"GH38","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t4","t2",1.56742554880916e-15,"GH38","pairwise.wilcox.test","Bonferroni"
"t4","t3",0.0814611894029735,"GH38","pairwise.wilcox.test","Bonferroni"
"t5","t0",1.04474540793329e-07,"GH38","pairwise.wilcox.test","Bonferroni"
"t5","t1",2.84326557953724e-08,"GH38","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t5","t2",1.23253990124949e-06,"GH38","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.305206551827483,"GH38","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t0",1.22372066513792e-16,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t1",4.9400148095267e-12,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t2",4.83403273302051e-14,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t3",0.0922797838404658,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t0",3.84332943636552e-14,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t1",8.77825123864711e-14,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t2",2.56802372091165e-12,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t3",0.00495122232984488,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t0",7.45008891274076e-18,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t1",2.5449317495125e-12,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t2",1.87656222894099e-15,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.00525901747311978,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t0",3.45044523981856e-14,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t1",5.40727640391951e-14,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t2",1.92070313121704e-12,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t3",0.00266317201924364,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH38","pairwise.wilcox.test","Bonferroni"
"t1","t0",0.000231515548491624,"GH39","pairwise.wilcox.test","Bonferroni"
"t10","t0",2.07747611702814e-08,"GH39","pairwise.wilcox.test","Bonferroni"
"t10","t1",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t2","t0",2.04213305870388e-09,"GH39","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t3","t0",0.0863089152308971,"GH39","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t3","t10",0.261517412054483,"GH39","pairwise.wilcox.test","Bonferroni"
"t3","t2",0.261222802054567,"GH39","pairwise.wilcox.test","Bonferroni"
"t4","t0",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t4","t1",0.00199679432920408,"GH39","pairwise.wilcox.test","Bonferroni"
"t4","t10",5.88806421842114e-07,"GH39","pairwise.wilcox.test","Bonferroni"
"t4","t2",1.4159663623584e-07,"GH39","pairwise.wilcox.test","Bonferroni"
"t4","t3",0.33838836584598,"GH39","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.238103336562691,"GH39","pairwise.wilcox.test","Bonferroni"
"t5","t10",0.021065190569125,"GH39","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.0345809228135649,"GH39","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t0",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.00489367659338613,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t10",2.89639768675105e-06,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t2",3.10894782016837e-06,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.786770135741098,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.0167376274870339,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.0120262997525518,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.21028348641757,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t1",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t10",0.0191191344438961,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t2",0.00805836783672169,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t0",0.481554930664016,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.0924816503491585,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t2",0.0606670978027292,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH39","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t10","t0",0.125686834970449,"GH4","pairwise.wilcox.test","Bonferroni"
"t10","t1",0.341809687104465,"GH4","pairwise.wilcox.test","Bonferroni"
"t2","t0",0.0262835290728852,"GH4","pairwise.wilcox.test","Bonferroni"
"t2","t1",0.100905247301114,"GH4","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.275585615059564,"GH4","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t5","t0",0.15820271833613,"GH4","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.0119292409658042,"GH4","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t5","t4",0.763621622387023,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t0",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t1",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t6","t5",0.0521094330336155,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t5",0.12416992628965,"GH4","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t0",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t1",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t10",0.0843739694711353,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t2",0.0330827119085006,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t4",0.490754151811682,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t5",0.00206373045571803,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH4","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH4","pairwise.wilcox.test","Bonferroni"
